X	Row.names	T8_LG_p_val	T8_LG_avg_logFC	T8_LG_pct.1	T8_LG_pct.2	T8_LG_p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
24812	LOC591477	0.002752949	0.498622964	0.783	0.75	1	protein PRRC2C isoform X1	spu:591477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17817	LOC576541	0.001393872	0.498016221	0.261	0.088	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25795	LOC593673	1.08e-5	0.497489348	0.261	0.056	0.236442883	THO complex subunit 5 homolog A isoform X2	spu:593673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20273	LOC581071	0.023820473000000002	0.49675238	0.478	0.356	1	PAX3- and PAX7-binding protein 1 isoform X1	spu:581071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21570	LOC583717	3.74e-5	0.49661861	0.304	0.08	0.816955992	U3 small nucleolar ribonucleoprotein protein IMP4	spu:583717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20605	LOC581725	0.051727241	0.496586225	0.304	0.183	1	FGFR1 oncogene partner 2 homolog	spu:581725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19578	LOC579752	0.00448165	0.496484557	0.391	0.203	1	signal recognition particle 19 kDa protein	spu:579752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26288	LOC752175	0.013030534	0.496191468	0.261	0.114	1	probable palmitoyltransferase ZDHHC1 isoform X2	spu:752175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25951	LOC594068	0.075928317	0.495757193	0.304	0.192	1	pre-mRNA-processing factor 6	spu:594068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17945	LOC576779	0.009030396	0.495487333	0.522	0.33	1	cyclin B	spu:576779	LOC105317174	G2/mitotic-specific cyclin-B	1	0.0820564975264437	4.89195816396609	0.877155931010208	0.093548358536367	0.0141653963700967	1.59560643269179e-11	6.34725856499062e-6	lcl|NW_011937469.1_cds_XP_011412035.1_35746	sp|P24862|CCNB_PATVU	3.58e-178	NP_001028696.1	3.82e-121	1794418648	ECB-GENE-23192845	NA	NA	ZC168.4.4	3.75e-45	cyb-1	XP_011412035.1	PREDICTED: G2/mitotic-specific cyclin-B [Crassostrea gigas]	0
17945	LOC576779	0.009030396	0.495487333	0.522	0.33	1	cyclin B	spu:576779	LOC105317174	G2/mitotic-specific cyclin-B	4	0.184084578347177	11.9004158778287	0.993865030674847	0.185220902904876	0.344061724690837	5.27009993816153e-145	2.0964246750009e-139	lcl|NW_011937469.1_cds_XP_011412035.1_35746	sp|P24862|CCNB_PATVU	3.58e-178	NP_001028696.1	3.82e-121	1794418648	ECB-GENE-23192845	NA	NA	ZC168.4.4	3.75e-45	cyb-1	XP_011412035.1	PREDICTED: G2/mitotic-specific cyclin-B [Crassostrea gigas]	0
27279	LOC755970	5.0031e-4	0.494864146	0.957	0.81	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18256	LOC577346	0.021348271	0.493319159	0.522	0.373	1	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform X2	spu:577346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20430	LOC581376	1.26e-6	0.492199018	1	0.994	0.027564165	14-3-3 family protein artA isoform X1	spu:581376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27929	LOC763547	3.35363e-4	0.491778382	0.87	0.687	1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1 isoform X1	spu:763547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6028	LOC105441718	0.002484551	0.491344809	0.348	0.148	1	intersectin-1 isoform X1	spu:105441718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26718	LOC753603	7.05e-5	0.490782533	0.304	0.084	1	uncharacterized protein LOC753603	spu:753603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20133	LOC580804	4.04025e-4	0.490356118	0.87	0.665	1	heterogeneous nuclear ribonucleoprotein L isoform X2	spu:580804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25323	LOC592564	0.007909655	0.490273261	0.391	0.21	1	rho GTPase-activating protein 17 isoform X2	spu:592564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23164	LOC587575	0.003700971	0.489807422	0.565	0.341	1	eukaryotic translation initiation factor 3 subunit K	spu:587575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25670	LOC593355	2.66e-8	0.484343211	0.261	0.039	5.80582e-4	calumenin-A	spu:593355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28258	LOC764718	0.015300452	0.483545528	0.435	0.277	1	ADP-ribosylation factor-like protein 8B-A	spu:764718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26793	LOC753847	0.037433987	0.483380462	0.522	0.413	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18253	LOC577340	0.02889162	0.48289526	0.304	0.17	1	centrosomal protein of 83 kDa isoform X1	spu:577340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17037	LOC575126	0.003817908	0.481703043	0.435	0.224	1	nucleolar GTP-binding protein 1	spu:575126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17999	LOC576872	0.006507421	0.481470608	0.348	0.164	1	protein SREK1IP1	spu:576872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3946	LOC105436394	8.94e-5	0.481368072	1	0.942	1	40S ribosomal protein S18	spu:105436394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26081	LOC594473	0.002294879	0.481131261	0.348	0.154	1	uncharacterized protein LOC594473	spu:594473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17371	LOC575732	2.86e-5	0.480656732	1	0.815	0.624700283	selenide, water dikinase	spu:575732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18333	LOC577472	4.03508e-4	0.480006438	0.304	0.1	1	isoleucine--tRNA ligase, cytoplasmic	spu:577472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20415	LOC581345	7.42e-5	0.479396862	0.261	0.065	1	integrin-linked protein kinase	spu:581345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22763	LOC586569	2.18123e-4	0.479168877	0.304	0.094	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2389	LOC100891562	0.013503417	0.478711011	0.261	0.116	1	uncharacterized protein LOC100891562	spu:100891562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17906	LOC576708	0.002839273	0.47834613	0.696	0.495	1	actin-related protein 3	spu:576708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19588	LOC579772	0.002625119	0.473112039	0.348	0.152	1	arginine-glutamic acid dipeptide repeats protein	spu:579772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7258	LOC105444940	0.004053867	0.473014278	0.304	0.129	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27310	LOC756179	0.008837392	0.472764959	0.696	0.628	1	coiled-coil domain-containing protein 85C isoform X2	spu:756179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1436	LOC100890029	0.003383082	0.472451555	0.261	0.096	1	transforming growth factor beta receptor type 3	spu:100890029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16796	LOC574677	0.001016143	0.47215733	0.783	0.625	1	mesoderm induction early response protein 1 isoform X1	spu:574677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19765	LOC580082	5.43336e-4	0.471912521	0.348	0.131	1	uncharacterized protein LOC580082	spu:580082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19744	LOC580047	0.002174454	0.471525287	0.696	0.466	1	histone-lysine N-methyltransferase NSD2	spu:580047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24478	LOC590681	2.3783e-4	0.471236979	0.478	0.206	1	probable palmitoyltransferase ZDHHC12	spu:590681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27574	LOC762362	0.004004423	0.471194224	0.435	0.225	1	cell death regulator Aven	spu:762362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27354	LOC756388	3.47606e-4	0.470386342	0.261	0.076	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17758	LOC576435	0.005564789	0.470089984	0.304	0.131	1	protein fem-1 homolog C	spu:576435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6808	LOC105443738	0.002232247	0.470045765	0.391	0.177	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26884	LOC754111	0.041719584	0.469102394	0.304	0.177	1	probable RNA-binding protein 19	spu:754111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19435	LOC579498	0.007809471	0.468560193	0.391	0.215	1	pecanex-like protein 1	spu:579498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23846	LOC589213	0.02314359	0.467415186	0.348	0.197	1	AT-rich interactive domain-containing protein 2	spu:589213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20888	LOC582239	3.34665e-4	0.466910927	0.261	0.075	1	general vesicular transport factor p115	spu:582239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	LOC100890471	6.06853e-4	0.466665661	0.261	0.081	1	uncharacterized protein LOC100890471	spu:100890471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19209	LOC579085	0.034619982	0.466552921	0.565	0.483	1	ATP synthase subunit gamma, mitochondrial	spu:579085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24182	LOC589977	0.010040494	0.466333376	0.435	0.252	1	corepressor interacting with RBPJ 1	spu:589977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18044	LOC576972	4.08974e-4	0.466004908	0.261	0.077	1	signal peptide peptidase-like 2B isoform X1	spu:576972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1443	LOC100890040	0.00363759	0.463242745	0.826	0.791	1	lysosomal-associated transmembrane protein 4A	spu:100890040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20129	LOC580795	0.019250492	0.463199968	0.391	0.24	1	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform isoform X2	spu:580795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26858	LOC754030	0.016789717	0.46314463299999997	0.304	0.152	1	uncharacterized protein ZK1073.1-like isoform X1	spu:754030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20338	LOC581190	0.004635255	0.463001363	0.783	0.596	1	eukaryotic translation initiation factor 1A, Y-chromosomal	spu:581190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21551	LOC583678	8.52604e-4	0.461446126	0.391	0.167	1	MLX-interacting protein isoform X3	spu:583678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24286	LOC590220	3.38e-6	0.461431282	1	0.973	0.073743239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28386	pabp	7.16959e-4	0.461012153	0.391	0.16	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23693	LOC588860	0.016406245	0.460683101	0.478	0.319	1	translocation protein SEC63 homolog	spu:588860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20123	LOC580779	0.003179216	0.460167391	0.478	0.254	1	vesicle-associated membrane protein-associated protein A	spu:580779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20079	LOC580685	3.12736e-4	0.459001852	0.304	0.095	1	serine/threonine-protein kinase 40	spu:580685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22718	LOC586471	0.033777922	0.458577884	0.478	0.36	1	integrator complex subunit 3 homolog isoform X1	spu:586471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17878	LOC576664	0.007561966	0.458076832	0.696	0.609	1	THO complex subunit 4-A	spu:576664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20431	LOC581380	0.001305727	0.458060371	0.348	0.144	1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	spu:581380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21056	LOC582593	5.18307e-4	0.457527547	0.261	0.079	1	cullin-5	spu:582593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	ags	0.008624689	0.457043203	0.261	0.109	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27961	LOC763660	0.001066378	0.456994341	0.348	0.138	1	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	spu:763660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18221	LOC577291	3.16801e-4	0.455981308	0.261	0.074	1	mitogen-activated protein kinase kinase kinase 2	spu:577291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18732	LOC578181	0.002516654	0.455381991	0.565	0.347	1	beta-1,3-N-acetylglucosaminyltransferase radical fringe isoform X1	spu:578181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	LOC100889154	0.016104105	0.455203459	0.348	0.183	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23168	LOC587580	9.13577e-4	0.454830374	0.348	0.134	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24507	LOC590739	0.00690621	0.454588456	0.261	0.102	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25316	LOC592547	0.006362943	0.454035748	0.304	0.134	1	dnaJ homolog subfamily B member 12	spu:592547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19199	LOC579068	0.007308144	0.45207759	0.348	0.173	1	ketimine reductase mu-crystallin isoform X1	spu:579068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18020	LOC576917	0.012031442	0.451840181	0.261	0.113	1	39S ribosomal protein L46, mitochondrial	spu:576917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3097	LOC100892783	0.00225132	0.451746226	0.522	0.286	1	neurofilament heavy polypeptide isoform X1	spu:100892783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18124	LOC577120	0.006112351	0.451675956	0.304	0.132	1	THAP domain-containing protein 5	spu:577120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18157	LOC577170	0.013956571	0.450918842	0.391	0.228	1	amphiphysin	spu:577170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17114	LOC575255	0.038746821	0.450000288	0.348	0.216	1	ras-related protein Rab-35 isoform X2	spu:575255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21845	LOC584374	0.001368663	0.449309891	0.304	0.113	1	forkhead box protein biniou	spu:584374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18803	LOC578315	0.023993203	0.449289982	0.348	0.199	1	hepatocyte growth factor-regulated tyrosine kinase substrate	spu:578315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19826	LOC580191	0.007049298	0.448472728	0.522	0.34	1	src kinase-associated phosphoprotein 2-A	spu:580191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18188	LOC577224	0.034671123	0.448153119	0.565	0.465	1	CREB-binding protein isoform X5	spu:577224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20770	LOC582022	0.006894424	0.447978774	0.348	0.165	1	serine/threonine-protein kinase N2 isoform X1	spu:582022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19223	LOC579108	0.258810422	0.44790991	0.348	0.291	1	serine/arginine repetitive matrix protein 2	spu:579108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28388	rngi	0.00124281	0.447026152	0.391	0.171	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23358	LOC588038	0.013634529	0.446997674	0.522	0.352	1	actin-related protein 2/3 complex subunit 4	spu:588038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19419	LOC579470	0.022706841	0.445736488	0.565	0.407	1	lysine-specific demethylase 4A isoform X1	spu:579470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8212	LOC105447468	0.009392041	0.445571864	0.522	0.344	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25175	LOC592234	0.038703082	0.445365936	0.391	0.25	1	uncharacterized protein C19orf47 homolog isoform X2	spu:592234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24278	LOC590203	2.45e-7	0.445144856	1	1	0.005344867	guanine nucleotide-binding protein subunit beta isoform X7	spu:590203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18047	LOC576978	0.014263938	0.444351382	0.435	0.261	1	putative leucine-rich repeat-containing protein DDB_G0290503 isoform X1	spu:576978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20309	LOC581143	2.76543e-4	0.442460403	0.957	0.908	1	small nuclear ribonucleoprotein-associated protein B'	spu:581143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28187	LOC764466	0.007118076	0.442119196	0.261	0.107	1	pleckstrin homology domain-containing family D member 1	spu:764466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23406	LOC588152	0.083268723	0.441299175	0.261	0.154	1	rho GTPase-activating protein 35 isoform X1	spu:588152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
522	LOC100888549	0.01309965	0.441224583	0.478	0.297	1	protein cramped-like	spu:100888549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19911	LOC580369	6.30478e-4	0.440571087	0.913	0.651	1	cytochrome b-c1 complex subunit Rieske, mitochondrial	spu:580369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24366	LOC590415	0.040667063	0.440444112	0.348	0.211	1	transmembrane protein 131 isoform X1	spu:590415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28032	LOC763855	0.001739395	0.43980268	0.261	0.09	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20633	LOC581772	0.006002836	0.439476055	0.522	0.326	1	ubiquitin-conjugating enzyme E2 Q1	spu:581772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24590	LOC590938	0.060645253	0.439193786	0.261	0.146	1	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	spu:590938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
